商品編號,商品名稱,單價
771161 , (預)繆思串珠手環-悠然,699
771210 , (W店)JOAJOTA淨洗面乳3支,325
771213 , 2O)Asahi贅澤果榨-麝香葡萄,59
771218 , (W店)熊出沒惡魔豆干大紅袍120g,47
771223 , G)日本KANEKA Q10水蜜桃軟糖,79
771227 , 雲泡生啤酒340cc罐,48
771228 , 2O)KIRIN冰結調酒-無糖鹽葡萄柚,99
771239 , 2O)KIRIN冰結調酒-無糖青蘋果,99
771258 , (時)SBG-279A A5雙層網狀袋-白,80
771259 , G)日本KANEKA Q10麝香葡萄軟糖,79
771262 , W店)阿奇儂惹火冰沙巧克力布朗尼,49
771267 , (時)SN-25465B 25K橫罫定頁-黑,30
771276 , W店)阿奇儂惹火冰沙紅絲絨布朗尼,49
771285 , 潮粵坊 楊枝甘露,65
771291 , (W實)白沙屯媽祖濕紙巾端午版,28
771293 , (W宅)韓國CIH紅石榴洗碗精1瓶,159
771297 , (預)小狐-坦妮(鑰匙扣),299
771299 , 鐵觀音歐蕾酷聖霜,59
771304 , (時)SBG-279C A5雙層網袋-灰,80
771310 , (時)SN-25470B 25K特厚空白-黑,80
771314 , (預)蘇菲雅-垂耳兔(鑰匙扣),299
771317 , (預)RC造夢熊(鑰匙扣),299
771323 , (時)SHK-43A 50K收支本-牛皮,30
771328 , 美嘉-頭巾企鵝(鑰匙扣),299
771331 , (時)SN-16465B 16K橫罫定頁-黑,40
771335 , (時)SN-25461B 25K橫+方-黑,35
771344 , (時)SN-25465A 25K橫罫定頁-牛皮,30
771353 , (時)SHK-43B 50K收支本-黑,30
771354 , 絨毛掛飾蔬果系列-紅辣椒,79
771367 , (時)SBG-279B A5雙層網收納袋-黑,80
771377 , 絨毛掛飾蔬果系列-玉米,79
771380 , 日系捏捏樂-軟萌海洋生物,99
771384 , (時)SN-25484B 25K特厚方眼-黑,80
771385 , 士力架花生可可棒–牛奶糖風味,49
771394 , (W宅)紐西蘭紅寶石奇異果380g/盒,234
771416 , (時)SN-16466A 16K空白定頁-牛皮,40
771425 , (時)SN-25484A 25K特厚方眼-牛皮,80
771428 , (時)SN-56446B手作之旅印隨冊-黑,85
771429 , (時)SN-25461A25K橫+方筆記-牛皮,35
771432 , (W宅)日本青森蜜富士230g*2顆,212
771435 , (時)SN-16465A 16K橫罫定頁-牛皮,40
771438 , (W宅)紐西蘭黃金奇異果18規31入,1829
771440 , (W宅) 大雪山紅鈴水蜜桃(4A)8粒,1165
771441 , (時)SN-56446A手作旅印隨冊-牛皮,85
771448 , (時)SN-25470A 25K特厚空白-牛皮,80
771452 , (W宅)紐西蘭黃金奇異果果汁1L/瓶,217
771462 , (W宅) 產銷履歷屏東四季檸檬,626
771471 , (W宅)屏東九如玉女小番茄,933
771472 , (W宅)屏東玉女小番茄600g/盒,250
771474 , (W宅)台灣好農葉酸蛋10顆/盒,118
771475 , (W宅)祕魯秋脆綠無籽葡萄,1945
771487 , (W宅)越南干堯榴槤/顆,2029
771489 , (W宅)美國砂糖橘#36規9KG原裝件,1795
771499 , (W宅) 大雪山紅金水蜜桃(5A)6粒,1310
771523 , (W宅)紐西蘭炫麗蘋果*5粒*10包,2828
771524 , (W宅)台東洛神花蜜餞150g/包,270
771532 , (W宅)綠寶石海葡萄100g*2袋,412
771542 , (W宅) 大雪山紅金水蜜桃(4A)8粒,1165
771543 , (W宅)合豐小春木瓜/3kg/盒,460
771544 , (W宅)日本青森套袋富士蘋果2顆,361
771547 , (W宅) 大雪山紅金水蜜桃(5A)6粒,1310
771553 , (W宅) 大雪山紅金水蜜桃(5A)6粒,1225
771554 , (W宅)紐西蘭紅寶石奇異果380g,270
771555 , (W宅)綠寶石海葡萄100g*2袋,440
771561 , (W宅)桔之緣桔茶包40g*10入/盒,367
771563 , (W宅)桂圓黑糖地瓜酥240g/包,178
771566 , (W宅)日本青森蜜富士300g*2顆,250
771567 , (W宅)日本青森希望蘋果汁1L/瓶,209
771572 , (W宅) 大雪山紅金水蜜桃(3A)10粒,1033
771581 , (W宅)大雪山紅鈴水蜜桃(4A)8粒,1250
771585 , (W宅)合豐小春木瓜/顆,78
771588 , (W宅)桔之緣桔茶包40g*10入/盒,360
771589 , (W宅)日本茨城縣地瓜500g,184
771591 , (W宅)葉酸蛋捲22g*12支*2盒/件,520
771602 , (W宅)紐西蘭黃金奇異果16規26入,1900
771604 , (W宅)美國宇宙脆蘋果64規,21
771607 , (W宅)日本青森蜜富士蘋果230g,85
771612 , (W宅)日本青森蜜富士250g*2顆,259
771613 , (W宅)台東洛神花蜜餞150g/包,300
771625 , (W宅)產銷履歷屏東四季檸檬,375
771630 , (W宅)日本茨城縣地瓜500g,197
771639 , (W宅)紐西蘭樂淇蘋果7-9顆/桶,326
771655 , 2O)台啤特釀黃金翻橙式IPA,99
771659 , (W宅)大雪山紅鈴水蜜桃(5A)6粒,1300
771663 , (W宅)大雪山紅金水蜜桃(4A)8粒,1250
771669 , (W宅)大雪山紅鈴水蜜桃(5A)6粒,1225
771711 , 濃韻高纖油切綠茶PET600,35
771825 , G)雪肌粹淨白酵素洗顏粉,199
772112 , LaDears法式乳酪塔,59
772115 , LaDears焦糖布蕾馬卡龍,59
772126 , 農搾-金桔雷夢飲375ml,30
772129 , (E)立頓夏威夷冰茶,33
772133 , LaDears焦糖布蕾,49
772136 , @G)日本花籃造型奶油捲心餅禮盒,469
772147 , 光泉高鈣鮮豆漿,35
772157 , (W宅)上好混色口罩日落海岸*1盒,85
772166 , (W宅)野田社衣物芳香豆-薰衣草,119
772167 , (W宅)褲褲兔純水濕紙巾-粉色格紋,25
772179 , 2O)英國泰翠絲金黃蘋果酒,99
772190 , 2O)沛洛帝義大利頂級啤酒,79
772202 , Asahi未來檸檬-原味檸檬345ml,75
772212 , 2O)韓國抹茶風味Highball調酒,159
772217 , 2O)韓國杜拜巧克力風味調酒,149
772223 , (W店)MOEV蘋果舒緩噴霧150ml一入,445
772228 , (W宅)醉香花雕雞1包,135
772230 , (W宅)清蒸鱸魚排1包,135
772231 , (W宅)紅糟豬排1包,125
772239 , (W宅)炭烤豬排1包,125
772242 , (W宅)梅汁炸雞1包,135
772245 , (W宅)嘉義福源大小通吃招牌肉粽,499
772246 , (W店)韓國MOEV蘋果髮油80ml一入,445
772249 , (W店)韓國MOEV蘋果髮膜200g一入,445
772250 , 2O)日本Kaju-Hi紅葡萄柚口味調酒,79
772254 , LaDears草莓黑森林蛋糕,65
772257 , 2O)日本Kaju-Hi蘋果口味調酒,79
772261 , 2O)韓國檸檬冰沙Highball調酒,159
772272 , (W店)SANTECO冷水瓶710ml橙一入,175
772279 , 2O)韓國蜜桃冰沙Highball調酒,159
772282 , (W店)SANTECO冷水瓶710ml藍一入,175
772300 , Asahi未來檸檬-清爽檸檬345ml,75
772302 , (W店)SANTECO冷水瓶710ml綠一入,175
772319 , (W店)SANTECO冷水瓶710ml紅一入,175
772349 , (W店)SANTECO冷水瓶710ml卡其x1,175
772360 , (W店)SANTECO冷水瓶710ml灰一入,175
772362 , (W宅)不鏽鋼冰霸杯900ml銀色一入,110
772368 , (W宅)不鏽鋼冰霸杯900ml黑色一入,110
772369 , (W宅)不鏽鋼冰霸杯900ml白色一入,110
772377 , 立頓沁涼檸檬風味氣泡茶PET500,35
772378 , KIRIN iMUSE-乳酸菌檸檬水PET500,45
772381 , (W宅)勤億 幸福滴雞精1盒,2599
772385 , (7F)代客烤_美國安格斯菲力牛,399
772387 , (7F)代客烤_美國安格斯牛小排,359
772390 , MORE+草湖芋仔冰風味氣泡PET560,35
772391 , (7F)代客烤_澳洲穀飼嫩肩牛排,169
772392 , (7F)代客烤_美威鮭魚菲力,239
772406 , (W宅)三麗鷗曬黑可樂罐濕紙巾,59
772421 , (W宅)褲褲兔手提麻布袋-冰淇淋,99
772422 , (W宅)Kitty大購物袋-黑金款,139
772423 , (W店)DO KIM-韓式雙醬拌麵1包,89
772460 , (W店)田園市集-吃醋花生250g,162
772474 , (2L)噶瑪蘭珍選No.1威士忌0.2L,330
772479 , 井村屋Truffle松露巧克力冰淇淋,79
772483 , (7F)代客烤_澳洲穀飼無骨牛小排,229
772492 , LOTTE 爽冰淇淋-藍莓優格口味,69
772499 , (W店)DO KIM-韓式紫蘇油拌麵1盒,89
772501 , (W店)生機梅子蒟蒻果凍-紫蘇梅味,95
772505 , (區)滷香滷汁湯包,0
772508 , (7F)代客烤_美威鮭魚輪切,229
772518 , (7F)代客烤_鮭魚切片,119
772520 , (7F)代客烤_去刺虱目魚肚,149
772524 , (區)滷香海帶,20
772525 , (7F)代客烤_無鹽挪威鯖魚片,99
772551 , (7F)代客烤_土魠切片,129
772568 , (7F)加價購_荷包蛋,20
772590 , (區)滷香二節翅,20
772591 , (區)滷香油豆腐,20
772611 , (區-捷盟)聯發好運乖乖玉米脆果,35
772616 , (區)滷香米血糕,20
772617 , (區)滷香香菇貢丸,30
772618 , (專)韓玉宅-鍋湯用麥製年糕條,52
772620 , 蒜香黑胡椒雞胸條,69
772626 , (專)韓玉宅-鍋湯用年糕片,52
772629 , (區)川味麻辣醬,15
772634 , (區)台式沙茶醬,15
772646 , (專)宗家府-鍋湯用泡菜,59
772653 , (E)萬波芋頭牛奶,40
772658 , (區)滷香豆包,25
772702 , (選)HEINZ亨氏番茄醬,80
772721 , (開)鳳梨鮮削杯400g,99
772758 , (袋)元進莊櫸木燻鴨,69
772762 , (開)紅肉西瓜鮮享盒,99
772763 , MINI BAR玉黍叔-漢堡口味,25
772769 , (W宅) 虱目魚粥,212
772776 , (W宅)快樂大廚燉牛小排1包,356
772778 , (W宅)快樂大廚榨菜肉絲1包,88
772850 , (W宅)南周抓肉餅1包,225
772853 , (W宅) 龍鳳細脆薯條1包,199
772883 , (W宅)干苑聯名-大人系辣味魚皮,183
772886 , G)味覺糖酷露露森友會聯名軟糖,79
772898 , (W宅)虱目魚排,145
772904 , (W宅)台灣好農葉酸蛋10顆/盒,137
772910 , (W店)葡萄乾隨手包1袋,99
772916 , @KUROMI千層酥隨行杯禮盒,499
772933 , @超人力霸王造型月餅禮盒,309
772946 , 多力多滋芥末口味玉米片,50
773034 , G)泰國泰迪咖啡味夾心餅乾禮盒,99
773058 , 可樂果原味好結果應援包,189
773081 , 卡滋芋頭脆片-鹹蛋黃風味,45
773110 , (W宅)白沙屯媽祖葫蘆吊飾-黃,199
773124 , G)泰國泰迪鳳梨味夾心餅乾禮盒,99
773136 , @KUROMI軟糖酷甜變色存錢筒禮盒,599
773175 , (小)小寶亨Blue Label 1號20支,95
773178 , (W店)SAEHANGRAIN 韓式沙琪瑪,56
773224 , (W宅)Wiggle行李壓縮袋-深藍小花,249
773227 , (W宅)HETRAS香氛衣物除濕包一袋,399
773236 , 新雪芙蘭滋養霜,79
773239 , (W宅)白沙屯媽祖葫蘆吊飾-紅,199
773242 , @Snoopy千層酥變色馬克杯禮盒,499
773251 , @美樂蒂軟糖粉嫩夜燈禮盒,699
773258 , (W宅)【品純萃】鱸魚精,999
773280 , (W實)紅布朗 鹽烤3色堅果 25g,30
773310 , (W宅)【英雄哥】巧克力棒,53
773344 , 乖乖玉米脆條蘋果牛奶風味,39
773364 , 乖乖玉米脆條木瓜牛乳風味,39
773389 , (W宅)枇杷蜂蜜喉糖(30公克),49
773415 , (W宅)金棗八仙果(50公克/包),55
773416 , @好想兔蝦米球絨毛娃娃禮盒,990
773418 , (W宅)涮嘴梅子條(40公克/包),50
773419 , @Hello Kitty軟糖變色存錢筒禮盒,599
773425 , @Hello Kitty芝麻蛋捲禮盒,499
773444 , 詹記檸檬片香菜風味蘇打,55
773487 , (W宅)Pqi帶線手持風扇白色/1台,239
773494 , (W實)美國砂糖橘#36規600g/袋,225
773501 , (W實)智利甜心黑李6顆/540g/盒,179
773507 , (W宅)蒙奇奇腮紅膏1個(蜜桃色),495
773513 , @經典台灣啤酒巨大存錢筒禮盒,499
773516 , @金牌ONE台灣啤酒巨大存錢筒禮盒,499
773520 , (W宅)蒙奇奇腮紅膏1個(無花果),495
773546 , @京禾法蘭蘇-北海道牛奶風味,350
773551 , @hahababy嗨嗨桑桑啤酒禮盒,799
773552 , (W店)Hetras潔顏卸妝油一瓶,475
773554 , (W實)黃金奇異果5粒500g/盒,159
773555 , @Snoopy星宇航空小夜燈,850
773591 , @美心Kuromi月餅禮盒,1199
773654 , (W實)紐西蘭安寶蜜桃蘋果#90/3入,135
773655 , (W宅)UHA味覺糖綜合維他命10日份,139
773669 , (W宅)UHA味覺糖葉黃素軟糖20日份,299
773675 , (W實)溪湖巨峰葡萄500g,129
773689 , @美心低糖蛋黃蓮蓉月餅,1399
773696 , (糖)赫蒂濃縮咖啡黑巧克力,119
773702 , (W宅)蠟筆小新x假面騎士折疊椅凳,299
773716 , (糖)萊卡綜合酒心巧克力書本造型,129
773724 , (糖)赫蒂藍莓黑巧克力,119
773734 , (糖)歐洲假期綜合巧克力書本造型,129
773736 , (W店)MARSHIQUE凝膠頸膜一包,350
773748 , (糖)赫蒂喜瑪拉雅鹽黑巧克力,119
773761 , (W實)智利黑李500g/盒,119
773785 , (W實)蜜世界綠肉洋香瓜切片450g,125
773790 , (W店)Ttfit潤色隔離霜(藍)一瓶,375
773791 , (W店)Ttfit潤色隔離霜(綠)一瓶,375
773792 , (W店)Ttfit潤色隔離霜(粉)一瓶,375
773798 , (W實)金鑽鳳梨切片500g分享盒,109
773802 , (W店)Temporary體香1瓶(薰衣草),199
773805 , (W店)Temporary體香1瓶(棉花),199
773806 , (W實)寶島鳳梨好棒棒100g/袋,39
773808 , (W店)亮晶鑽抗菌琺瑯質牙膏1支,140
773812 , (W實)寶島鳳梨好棒棒100g,39
773817 , (W實)小玉西瓜3kg/粒/箱,195
773823 , (W實)橘肉網紋洋香瓜切片400g,125
773825 , (W實)紅肉大西瓜切片500g分享盒,115
773834 , (W實)台灣鮮削金鑽鳳梨400g/支,89
773837 , (W實)紐西蘭小花蘋果袋裝,169
773838 , (W實)智利甜地球綠無籽葡萄400g,127
773839 , @美心流心奶黃月餅,1399
773841 , (W宅)黃金奇異果特大18規12顆,707
773843 , (W實)祕魯秋脆綠無籽葡萄#3J/1kg,479
773849 , (W實)日本德島鳴門金時地瓜L*2條,225
773867 , (W宅)美國宇宙脆蘋果64規,42
773868 , (W實)加州空運藍莓14-16mm*2盒,245
773869 , (W實)紐西蘭樂淇蘋果224規*6管贈,605
773871 , (W實)宇宙脆蘋果72規250g*24顆,1000
773876 , (W宅)紐西蘭紅寶石奇異果380g,247
773880 , (W宅)紐西蘭紅寶石奇異果380g,225
773896 , (W宅)Pqi帶線手持風扇粉色/1台,239
773900 , (W宅)東勢-有機紅玉水蜜桃4A8粒,972
773901 , (W宅)小綠人帝王蟹黑麥蘇打餅,88
773903 , @台酒啤酒酵母醬烤厚脆海苔,400
773915 , (W宅)Pqi帶線手持風扇黃色/1台,239
773923 , (W宅)加州空運藍莓14-16mm,109
773925 , (W宅)鋒美迷你沙琪瑪-綜合,220
773928 , (W宅)【英雄哥】鹹蛋黃棒(95g),53
773931 , (W宅)台農一號百香果2.4kg/箱,695
773935 , @三麗鷗星光派對小夜燈餅乾禮盒,599
773942 , (W宅)華得水產-昆布糖120g/包,87
773944 , (W實)宇宙脆蘋果72規250g*24顆,1135
773950 , (W宅)小綠人黑松露黑麥蘇打餅,88
773963 , (W宅)東勢-有機紅玉水蜜桃3A10粒,995
773974 , (W宅)-母親節三重奏水果禮盒*4盒,5380
773976 , (W宅)Pqi帶線手持風扇綠色/1台,239
773978 , (W宅)華得水產-鹹蛋丁角90g/包,87
773979 , (W宅)華得水產黑鮪魚丁角90g/包,87
773983 , (W宅)鱈魚香絲(80公克/包),79
773987 , (熱壓土司)丹麥鮪魚起司,60
773993 , 黃金水煮蛋(整包10入),180
773998 , (W宅)華得水產麻辣魷魚片110g/包,125
774000 , (W宅)華得水產霸王魷魚條110g/包,125
774002 , (區)滷香海帶(站),20
774004 , (W宅)東勢-有機紅玉水蜜桃4A8粒,1080
774011 , (W店)海苔薄切洋芋片59.5g/包,25
774016 , (W宅)東勢有機紅玉水蜜桃3A10粒,888
774031 , (區)滷香二節翅(站),20
774044 , 黃金水煮蛋,18
774049 , @kuromi甜心拍拍燈餅乾禮盒,599
774058 , (W宅)鋒美手工沙琪瑪-經典一包,220
774067 , @喜年來土鳳梨酥風味蛋捲禮盒,369
774070 , (區)滷香油豆腐(站),20
774083 , (區)滷香米血糕(站),20
774091 , (區)滷香香菇貢丸(站),30
774095 , (區)滷香豆包(站),25
774099 , @G)日本卡通造型切片蛋糕3入組,699
774101 , 康乃馨醫療口罩50片(藍) 未滅菌,225
774103 , G)泰國談談綜合莓果果乾,129
774108 , (W宅)天仁茗茶茶王冷泡茶18入/盒,188
774118 , (W宅)野田社-左手香香氛洗衣精,189
774130 , 味味麵芋見喔ㄚ肉燥湯麵,39
774229 , (W實)史努比燈箱掛飾1入(隨機),188
774239 , (W宅)棠品居浴廁清潔劑1瓶-檸檬,49
774244 , SOU．SOU 紗布毛巾-十數(藍),179
774253 , 藏-阿聰師芋頭牛奶霜淇淋霜料,0
774471 , 水晶透明卡夾鑰匙圈-小丑魚,150
774485 , G)韓國大蒜奶油風味貝果脆餅,99
774496 , 水晶透明卡夾鑰匙圈-海龜,150
774497 , G)日本7PREMIUM芒果風味沙瓦酒飲,99
774500 , 發光發聲動物鑰匙圈-長頸鹿,150
774504 , G)日本7PREMIUM荔枝風味沙瓦酒飲,99
774505 , G)菲律賓Snapea豌豆脆片(原味),69
774507 , 發光發聲動物鑰匙圈-海豚,150
774510 , 發光發聲動物鑰匙圈-紅鶴,150
774521 , G)Yobick寶可夢優格風味飲(原味),49
774523 , G)Yobick寶可夢優格風味飲(草莓),49
774525 , G)泰國PrinzeSNACK韭菜脆片原味,99
774526 , G)泰國PrinzeSNACK韭菜脆片辣味,99
774528 , @熊抱哥巨大拍拍燈,1299
774531 , (區)雙噴頭水槍-粉色獨角獸,249
774534 , 熒光棒系列-發光短棒_愛心,120
774538 , 熒光棒系列-發光棒_愛心,150
774547 , (區)雙噴頭水槍-卡其可愛熊,249
774548 , @玩具總動員積木糖果堆堆盒,439
774553 , @三眼怪3D造型吸管糖果杯,699
774581 , @玩具總動員蛋黃酥禮盒,499
774587 , (區)大型風景冰箱貼-台灣珍奶,250
774588 , (區)夏日拖鞋-男(S)(顏色隨機),149
774619 , 發光發聲動物鑰匙圈-犀牛,150
774640 , 水晶透明卡夾鑰匙圈-鯨魚,150
774646 , (區)雙噴頭水槍-橘色小鴨子,249
774647 , 熒光棒系列-發光棒_星星,150
774655 , 熒光棒系列-水波棒,100
774659 , 熒光棒系列-發光短棒_圓柱,100
774669 , 熒光棒系列-發光棒_雪花,150
774670 , 熒光棒系列-發光短棒_星星,120
774680 , (區)夏日拖鞋-男(L)(顏色隨機),149
774690 , SNOOPY經典法蘭酥禮盒,439
774696 , @Hello Kitty花映凱蒂太陽餅禮盒,590
774703 , @熬雞精35入贈HK摺疊旅行袋,3999
774709 , @台南晶英花窗藏韻蛋捲禮盒,599
774717 , @若尾製果貓咪造型餅乾,369
774720 , 仕高利達金雪莉威士忌 200ml,159
774724 , (區)大型風景冰箱貼-台灣觀光,250
774733 , (區)夏日拖鞋-女(S)(顏色隨機),149
774735 , (區)大型風景冰箱貼-焦點推出,250
774743 , (區)大型風景冰箱貼-台北旅遊,250
774746 , (區)夏日拖鞋-女(M)(顏色隨機),149
774749 , (區)夏日拖鞋-男(M)(顏色隨機),149
774752 , (區)夏日拖鞋-女(L)(顏色隨機),149
774755 , @若尾製果柴犬造型餅乾,369
774767 , @星巴克MINI熊千層派禮盒,1180
774772 , @紅帽子法蘭酥禮盒32枚裝,599
774775 , @老協珍亮晶精禮盒7入,579
774778 , 大大大香辣鹽酥雞,59
774782 , @星巴克女神馬克杯綜合蛋捲禮盒,1080
774793 , @紅帽子娜緹婭船形餅21枚裝,720
774794 , 膳馨綠竹筍排骨湯,75
774799 , (W宅)馬祖高梁風味巧飛豆,121
774809 , @紅帽子法蘭酥及船形餅綜合禮盒,1080
774810 , (W店)彩虹藜麥乳酪餅65g/包,25
774813 , (開)美國空運藍莓盒,129
774818 , (W宅)巧之味招牌水餃1包,240
774824 , (W宅)洗劑革命馬桶定量芳香器,39
774828 , (W宅)巧之味干貝水餃1包,299
774840 , (盒)鄧師傅花生豬腳,79
774938 , 即期-台灣蕉550g,69
774958 , (量)盛香珍蘋果派千層酥(City),79
774971 , Extra無糖口香糖-清甜水蜜桃口味,49
774995 , (預)布丁狗-加厚珊瑚絨擦手巾,175
775037 , @富士山造型曲奇餅乾禮盒,490
775046 , (量)盛香珍鹹蛋黃曲奇(City),79
775051 , (預)酷洛米-折疊旅行袋,905
775092 , (預)酷洛米-雙夾鏈保鮮袋L,135
775098 , (量)盛香珍富士蘋果薄燒(City),79
775099 , (量)盛香珍重奶油蝴蝶酥(City),79
775112 , (預)帕恰狗-折疊旅行袋,905
775118 , (量)盛香珍珍珠奶茶厚捲燒(City),79
775124 , (預)大耳狗-雙夾鏈保鮮袋L,135
775125 , (預)帕恰狗-刺繡麻布袋,320
775133 , (預)布丁狗-刺繡網紗收納包,350
775137 , (預)布丁狗-折疊旅行袋,905
775145 , (預)布丁狗-雙層衣物壓縮袋,560
775147 , (預)大耳狗-多功能護照包,585
775152 , (預)布丁狗-雙夾鏈保鮮袋L,135
775154 , (預)酷洛米-加厚珊瑚絨擦手巾,175
775156 , (預)帕恰狗-多功能護照包,585
775158 , (預)帕恰狗-雙夾鏈保鮮袋L,135
775162 , (預)大耳狗-盥洗收納包,625
775170 , (預)布丁狗-夾鏈旅行收納袋,170
775180 , (預)帕恰狗-加厚珊瑚絨擦手巾,175
775182 , (預)大耳狗-刺繡網紗收納包,350
775183 , (預)布丁狗-三層收納袋,350
775184 , (預)酷洛米-刺繡網紗收納包,350
775185 , (預)帕恰狗-夾鏈旅行收納袋,170
775199 , (預)布丁狗-刺繡麻布袋,320
775218 , @井桁堂杏仁磅蛋糕12個裝,550
775228 , (預)帕恰狗-雙層衣物壓縮袋,560
775243 , (預)帕恰狗-刺繡網紗收納包,350
775245 , (預)酷洛米-三層收納袋,350
775247 , (預)大耳狗-夾鏈旅行收納袋,170
775271 , (預)布丁狗-盥洗收納包,625
775274 , (預)大耳狗-刺繡麻布袋,320
775282 , (預)布丁狗-多功能護照包,585
775305 , (W宅)陳家鮮肉蛋黃粽(5入裝)1包,395
775319 , (W宅)陳家香菇鮮肉粽(5入裝)1包,320
775332 , (W宅)陳家小肉粽(10入裝)1包,290
775347 , (預)帕恰狗-盥洗收納包,625
775351 , (預)大耳狗-折疊旅行袋,905
775377 , (W宅)范阿嬤野薑花粽(8入裝)1包,275
775386 , (W宅)南園湖州鮮肉粽(5入裝)1包,565
775387 , (預)酷洛米-夾鏈旅行收納袋,170
